Export period 25.02.2020 - 24.02.2021
7494;"Hammer Bakke (Vestervej)";680591;6182781
7496;"Vellerup Kirke (Nordvejen)";680616;6181189
7497;"Ferslev, ved gadekæret (Fagerholtvej)";682767;6183047
7500;"Birkebækvej (Nordvejen)";680522;6181779
7502;"Vejleby (Vestervej)";681151;6183458
7503;"Venslev (Bygaden)";682273;6185023
7505;"Dalby (Dysagervej)";685327;6187208
7508;"Strandbovej (Strandgårdsvej)";685299;6191167
7512;"Dalby Huse (Dalbyhusevej)";684273;6189180
7514;"Over Dråby Strand (Lærkevænget)";685334;6191540
7515;"Birkemosevej (Dråbyvej)";685927;6191477
7516;"Jægerspris Slot (Kulhusvej)";686034;6194012
7517;"Skoven Kirke (Kulhusvej)";683885;6199316
7518;"Bakkesvinget (Gl. Kulhusvej)";682942;6200391
7519;"Jægerspris Slot (Kulhusvej)";686035;6193998
7521;"Selsø Kirke (Selsøvej)";688834;6181608
7522;"Selsø Kirke (Selsøvej)";688862;6181592
7523;"Manderup (Selsøvej)";687432;6182085
7524;"Manderup (Selsøvej)";687433;6182071
7525;"Røgerup (Nakkedamsvej)";683264;6182123
7526;"Røgerup (Nakkedamsvej)";683256;6182134
7527;"Vink - Orebjerg Allé (Orebjergvej)";685414;6190908
7528;"Kyndby (Skarndalsvej)";683014;6186975
7529;"Kyndby (Skarndalsvej)";683012;6186962
7530;"Vink - Orebjerg Allé (Orebjergvej)";685430;6190906
7531;"Birkemosevej (Dråbyvej)";685901;6191481
7532;"Onsved (Skibbyvej)";686712;6186665
7533;"Onsved (Skibbyvej)";686712;6186666
7534;"Bonderupvej (Skibbyvej)";685612;6184119
7535;"Bonderupvej (Skibbyvej)";685634;6184302
7536;"Bonderup Old (Skibbyvej)";685655;6184723
7537;"Engrøjel (Godsvej)";709445;6166837
7538;"Hegnsgården (Anders Plougs Allé)";709836;6166567
7539;"Engrøjel (Godsvej)";709457;6166905
7540;"Hegnsgården (Anders Plougs Allé)";709816;6166573
7544;"Novo Nordisk (Roskildevej)";705481;6201719
7545;"Novo Nordisk (Roskildevej)";705481;6201722
7546;"Møllevej (Øst) (Møllevej)";696448;6183405
7547;"Møllehavegård (Møllehaven)";696415;6183623
7548;"Møllevej (Møllehaven)";696285;6183492
7549;"Lindegård (Lindegårdsvej)";695664;6183429
7550;"Læhegnet (Lindegårdsvej)";695679;6183025
7551;"Markskellet (Lindegårdsvej)";695851;6182809
7553;"Markskellet (Lindegårdsvej)";695849;6182816
7554;"Læhegnet (Lindegårdsvej)";695675;6183033
7555;"Lindegård (Lindegårdsvej)";695664;6183431
7556;"Møllevej (Møllehaven)";696286;6183500
7557;"Møllehavegård (Møllehaven)";696423;6183620
7558;"Møllevej (Øst) (Møllevej)";696443;6183397
7559;"Heimdalsvej (Egøjevej)";700962;6149037
7560;"Odinsvej (Egøjevej)";700986;6149253
7561;"Gammel Hastrupvej (Egøjevej)";701356;6146616
7562;"Egøje, Billesborgvej (Billesborgvej)";701524;6146456
7564;"HF Stien (Carl Jacobsens Vej)";721667;6173088
7568;"Sæddervej (Vordingborgvej)";697354;6143022
7569;"Kanderødvej (Vordingborgvej)";696535;6141534
7574;"Primulavej (Vordingborgvej)";700596;6148955
7577;"Sørøgel (Lyngby Skov)";693039;6202955
7580;"Skudehavnsvej (Sundkrogsgade)";725823;6180415
7581;"Baltikavej (Færgehavnsvej)";725950;6180443
7582;"Baltikavej (Sundkrogsgade)";725946;6180428
7583;"Skudehavnsvej (Sundkrogsgade)";725815;6180391
7584;"Vanløse St. (Vanløse Allé)";719410;6176871
7585;"C.F. Richs Vej (Bernhard Bangs Allé)";720428;6176755
7586;"Ålekistevej, Sløjfen";718768;6177243
7592;"Krageskovbakken (Ringstedvej)";698861;6150363
7593;"Østergård (Ringstedvej)";697991;6150603
7594;"Lellinge Kirke (Ringstedvej)";696610;6151132
7595;"Lundegårdsvej (Ringstedvej)";688537;6148964
7596;"Skovbo Efterskole (Ringstedvej)";687929;6148824
7597;"Slimminge, Slimmingevej (Ringstedvej)";687171;6148689
7598;"Slimminge, Egelundsvej (Ringstedvej)";686807;6148547
7599;"Slimminge, Egelundsvej (Ringstedvej)";686769;6148531
7601;"Elmevej (Hovedgaden)";685631;6182964
7605;"Skibbyhøj (Hovedgaden)";685523;6181861
7606;"Krabbesholm (Elverdamsvej)";684840;6179722
7608;"Biltris (Biltrisgade)";683995;6179098
7609;"Kirke Hyllinge (Bygaden)";682231;6177271
7610;"Kornbakken (Kirkevej)";681676;6176881
7612;"Sydmarksvej (Elverdamsvej)";680717;6176082
7613;"Ejby, Buen (Elverdamsvej)";679564;6175175
7614;"Knudsvej (Elverdamsvej)";679225;6174932
7615;"Ejby, Bramsnæsvigskolen (Elverdamsvej)";678980;6174663
7616;"Langtvedkrydset (Elverdamsvej)";677925;6173143
7617;"Englerup (Elverdamsvej)";677277;6171415
7618;"Vintre Mølle (Ordrupvej)";676807;6170640
7619;"Møllegårdsvej (Ordrupvej)";677089;6170733
7620;"Skolevang (Englerupvej)";677558;6170855
7621;"Kirke Sonnerup,Ved Kirken (Englerupvej)";677858;6170807
7622;"Dyvelslyst";678291;6169486
7623;"Vester Såby (Blakledsvej)";678547;6168522
7624;"Liljevej (Blakledsvej)";678839;6167920
7625;"Liljevej (Blakledsvej)";678834;6167932
7626;"Vester Såby (Dyvelslystvej)";678522;6168633
7627;"Dyvelslyst, Hvalsøvej (Hvalsøvej)";678236;6169772
7628;"Kirke Sonnerup,Ved Kirken (Englerupvej)";677874;6170808
7629;"Skolevang (Ordrupvej)";677529;6170851
7630;"Møllegårdsvej (Ordrupvej)";677084;6170731
7632;"Englerup (Elverdamsvej)";677350;6171496
7633;"Langtvedkrydset (Elverdamsvej)";677999;6173257
7634;"Ejby, Bramsnæsvigskolen (Elverdamsvej)";678939;6174618
7635;"Knudsvej (Elverdamsvej)";679250;6174951
7636;"Ejby, Buen (Elverdamsvej)";679573;6175182
7637;"Sydmarksvej (Elverdamsvej)";680725;6176092
7639;"Kornbakken (Kirkevej)";681683;6176884
7640;"Kirke Hyllinge (Bygaden)";682230;6177311
7642;"Biltris (Biltrisgade)";683988;6179074
7644;"Krabbesholm (Elverdamsvej)";684903;6179828
7645;"Skibbyhøj (Hovedgaden)";685531;6181870
7649;"Elmevej (Hovedgaden)";685628;6182976
7650;"Vink - Røde Smedie (Krabbesholmvej)";684899;6179755
7651;"Vink - Krabbesholm (Krabbesholmvej)";685274;6179755
7652;"Gershøjgårdsvej (Krabbesholmvej)";686820;6178951
7653;"Gershøj, Ved Kirken (Gershøjvej)";686984;6178667
7654;"Rytterlodden (Gershøjvej)";686637;6178360
7655;"Vibevej (Gershøjvej)";686398;6178093
7656;"Strandbakken (Gershøjvej)";686091;6177864
7657;"Sæby (Tingstedet)";684962;6177071
7661;"Hyllingeparken (Bygaden)";682286;6176983
7663;"Karleby Forsamlingshus (Karlebyvej)";682625;6176360
7664;"Store Karleby (Karlebyvej)";682946;6175725
7665;"Lille Karleby (Karlebyvej)";683520;6174960
7666;"Tværvej (Karlebyvej)";683597;6174733
7669;"Lyndby, Lyndbyparken (Hornsherredvej)";684280;6173083
7670;"Lindevangsvej (Hornsherredvej)";683821;6172299
7671;"Munkholmvej (Hornsherredvej)";683737;6171619
7672;"Borrevejle (Hornsherredvej)";683797;6171327
7673;"Vestvejen (Lindenborgvej)";685825;6170240
7675;"Niels Frederiksens Vej (Lindenborgvej)";688166;6169473
7676;"Stamvej (Svogerslev Hovedgade)";690136;6169471
7677;"Låddenhøj (Holbækvej)";692175;6169776
7679;"Låddenhøj (Holbækvej)";692054;6169770
7680;"Niels Frederiksens Vej (Lindenborgvej)";688089;6169494
7681;"Vink - Lejre Å (Lindenborgvej)";687007;6169873
7682;"Vestvejen (Lindenborgvej)";685710;6170278
7683;"Borrevejle Skov (Hornsherredvej)";683818;6170852
7684;"Borrevejle (Hornsherredvej)";683792;6171359
7685;"Munkholmvej (Hornsherredvej)";683710;6171754
7686;"Lindevangsvej (Hornsherredvej)";683825;6172311
7687;"Lyndby, Lyndbyparken (Hornsherredvej)";684313;6173213
7690;"Tværvej (Karlebyvej)";683593;6174745
7691;"Lille Karleby (Karlebyvej)";683444;6175044
7692;"Store Karleby (Karlebyvej)";682943;6175750
7693;"Karleby Forsamlingshus (Karlebyvej)";682601;6176430
7695;"Hyllingeparken (Bygaden)";682312;6176903
7697;"Vink - Skræppenkærgård (Sæbyvej)";683721;6177506
7698;"Sæby Kirke (Sæbyvej)";684566;6177090
7699;"Sæby (Tingstedet)";684969;6177086
7701;"Strandbakken (Gershøjvej)";686153;6177881
7702;"Vibevej (Gershøjvej)";686398;6178094
7703;"Rytterlodden (Gershøjvej)";686647;6178368
7704;"Gershøj, Ved Kirken (Gershøjvej)";686992;6178682
7705;"Gershøjgårdsvej (Krabbesholmvej)";686814;6178955
7706;"Vink - Krabbesholm (Krabbesholmvej)";685306;6179748
7707;"Sæbyparken (Hornsherredvej)";685175;6176567
7712;"Vink - Brydevang (Hornsherredvej)";685028;6174364
7713;"Granbakken (Hornsherredvej)";685382;6175348
7714;"Sæbyparken (Hornsherredvej)";685158;6176644
7716;"Sofiehøj Friskole (Hornsherredvej)";684479;6178245
7718;"Nørre Hyllinge (Hvidemosevej)";681478;6178564
7723;"Vink - Hvidemosegård (Hvidemosevej)";681047;6178321
7724;"Kyndeløse (Hvidemosevej)";680699;6177500
7726;"Stærevænget (Sydmarksvej)";679807;6176877
7728;"Sydmarksvej ved Møllehøjvej (Møllehøjvej)";679384;6176997
7729;"Møllehøjvej (Vestre Digevej)";679264;6176737
7730;"Nørrevang (Ejbybrovej)";679102;6176744
7731;"Åhusene (Åvej)";679093;6176247
7732;"Ejby Strand, Åvej (Ejby Havnevej)";678918;6175982
7733;"Bigårdsvej (Ejby Havnevej)";678701;6175873
7734;"Ilsøvej (Ejby Strandvej)";678653;6175476
7736;"Christian Hansens Vej (Ejby Strandvej)";678717;6174913
7737;"Egevej (Ejby Strandvej)";678834;6174622
7739;"Ejby, Dyssemosen (Ejbyvej)";679829;6175058
7740;"Vink - Rye Kirke (Ejbyvej)";680746;6173500
7741;"Rye (Ryegade)";680785;6173386
7742;"Vink - Torkilstrupvej (Dyrlægen) (Torkilstrupvej)";680838;6172938
7743;"Vink - Skovvejen (Torkilstrupvej)";680820;6172397
7744;"Vink - Egtvedgård (Ryevej)";680952;6171820
7745;"Torkilstrup (Odinsvej)";681206;6171082
7748;"Torkilstrup (Odinsvej)";681209;6171071
7752;"Rye (Ryegade)";680775;6173433
7754;"Ejby, Dyssemosen (Ejbyvej)";679815;6175082
7755;"Egevej (Ejby Strandvej)";678829;6174633
7756;"Christian Hansens Vej (Ejby Strandvej)";678715;6174922
7758;"Ilsøvej (Ejby Strandvej)";678655;6175459
7759;"Bigårdsvej (Ejby Havnevej)";678698;6175866
7760;"Ejby Strand, Åvej (Ejby Havnevej)";678935;6175971
7761;"Åhusene (Åvej)";679104;6176255
7762;"Nørrevang (Ejbybrovej)";679102;6176743
7763;"Møllehøjvej (Vestre Digevej)";679271;6176735
7764;"Sydmarksvej ved Møllehøjvej (Møllehøjvej)";679378;6176987
7766;"Stærevænget (Sydmarksvej)";679776;6176877
7767;"Kyndeløse, Sydmarksvej (Sydmarksvej)";680562;6176932
7768;"Kyndeløse (Hvidemosevej)";680706;6177501
7769;"Vink - Hvidemosegård (Hvidemosevej)";681036;6178309
7770;"Nørre Hyllinge (Hvidemosevej)";681476;6178565
7774;"Vink - Acacievej (Landevejen)";679872;6170149
7775;"Vink - Frihedsgård (Landevejen)";680259;6170226
7776;"Søndre Ryevej (Landevejen)";680936;6170361
7777;"Vink - Frihedsgård (Landevejen)";680220;6170218
7778;"Vink - Acacievej (Landevejen)";679819;6170138
7780;"Grøftehuset (Hundigevej)";709609;6167102
7781;"Hundigevej";710987;6166769
7783;"Enghaven (Hørsholmvej)";718036;6206653
7784;"Enghaven (Hørsholmvej)";718033;6206635
7785;"Storemosen (Hørsholmvej)";717966;6206149
7786;"Storemosen (Hørsholmvej)";717957;6206084
7787;"Højsager Mølle (Højsagervej)";715323;6208216
7789;"Bag Skovens Brugs (Gl. Kulhusvej)";683284;6200049
7791;"Højvangen (Barakvejen)";683392;6202088
7797;"Vikingeskibsmuseet (Sankt Clara Vej)";693812;6171331
7798;"Sankt Ibs Vej (Sankt Clara Vej)";693658;6170976
7799;"Bygvænget (Sankt Hans Gade)";693457;6170919
7800;"Sankt Ibs Vej (Sankt Clara Vej)";693697;6171067
7801;"Vikingeskibsmuseet (Sankt Clara Vej)";693793;6171288
7803;"Snoldelev Kirke (Snoldelev Bygade)";697382;6162758
7804;"Waves, Hundige (Hundige Centervej)";709522;6166272
7805;"Waves, Hundige (Hundige Centervej)";709465;6166270
7808;"Taastrup Nykirke (Taastrup Hovedgade)";707977;6172625
7809;"Klovtoftekrydset (Taastrup Hovedgade)";708112;6172922
7810;"Klovtoftekrydset (Taastrup Hovedgade)";708085;6172864
7811;"Taastrup Nykirke (Taastrup Hovedgade)";707925;6172509
7849;"Slimminge, Slimmingevej (Ringstedvej)";687207;6148697
7850;"Færgehavnsvej (Baltikavej)";726086;6180534
7851;"Skovbo Efterskole (Ringstedvej)";687939;6148825
7852;"Lundegårdsvej (Ringstedvej)";688569;6148975
7853;"Baltikavej (Kattegatvej)";726390;6180440
7855;"Lellinge Kirke (Ringstedvej)";696545;6151156
7856;"Østergård (Ringstedvej)";697973;6150610
7857;"Krageskovbakken (Ringstedvej)";698942;6150340
7858;"Køge Gymnasium (Ringstedvej)";700418;6150146
7860;"Søndre Frihavn (Indiakaj)";725919;6178040
7861;"Indiakaj";726110;6178023
7865;"Tangloppen (Skovvej)";712864;6167507
7869;"Tangloppen (Skovvej)";712807;6167537
7871;"Odinsvej (Egøjevej)";700986;6149257
7872;"Heimdalsvej (Egøjevej)";700962;6149039
7873;"Gammel Hastrupvej (Egøjevej)";701356;6146616
7877;"Vink - Vallø Slot (Vedskøllevej)";703347;6144126
7878;"Vallørækken";704102;6144148
7879;"Valløby Kirke (Vallørækken)";704776;6144131
7880;"Egøje, Billesborgvej (Billesborgvej)";701452;6146439
7889;"Ankerstræde (Vordingborgvej)";697657;6143591
7890;"Kanderødvej (Vordingborgvej)";696630;6141706
7891;"Sæddervej (Vordingborgvej)";697458;6143212
7892;"Ankerstræde (Vordingborgvej)";697699;6143654
7894;"Vor Frue Hovedgade";695187;6166761
7895;"Vor Frue Hovedgade";695186;6166763
7897;"Godthåbsvej (Jernbanegade)";688607;6206926
7898;"Bakkegårdsvej (Sandskårsvej)";688990;6206816
7899;"Sportsvej (Hillerødvej)";689227;6206021
7900;"Sportsvej (Hillerødvej)";689217;6206039
7901;"Bakkegårdsvej (Sandskårsvej)";688993;6206815
7902;"Godthåbsvej (Jernbanegade)";688582;6206896
7903;"Arken";713181;6167523
7906;"Lyngby St.";719749;6185888
7915;"Trommesalen (Vesterbrogade)";723870;6175463
7916;"Strandvejen (Hellerupvej)";724448;6181987
7917;"Godthåbsvej (Hulgårdsvej)";720657;6177750
7918;"Godthåbsvej (Hulgårdsvej)";720644;6177758
7922;"Søsum (Brunhøjvej)";702832;6185726
7924;"Lyngby St.";719777;6185892
7925;"Gladsaxe Trafikplads (Gladsaxe Møllevej)";718157;6182301
7926;"Gladsaxe Trafikplads (Gladsaxe Møllevej)";718152;6182314
7927;"Center Syd (Ballerup Boulevard)";713601;6180148
7928;"Måløv St. (Måløv Byvej)";708369;6182953
7933;"Hanehoved, Havnevej (Hanehovedvej)";687142;6207177
7934;"Hanehoved, Havnevej (Hanehovedvej)";687141;6207175
7939;"Ring 4 (Klausdalsbrovej)";712723;6182657
7941;"Helsingørsgade (Nordre Jernbanevej)";706562;6203332
7942;"Helsingørsgade (Nordre Jernbanevej)";706558;6203332
7943;"Møllevang (Helsingørsgade)";706739;6203666
7944;"Møllevang (Helsingørsgade)";706704;6203631
7952;"Prøvestenscentret";722624;6214019
7954;"Hamlet (Kronborgvej)";725067;6216422
7956;"Prøvestenscentret";722655;6214063
7957;"Skibstrup Affaldscenter (Gørlundevej)";719220;6219207
7958;"Skibstrup Affaldscenter (Gørlundevej)";719215;6219212
7959;"Grønnevang Skole, Østervang (Østervang)";708787;6203891
7960;"Græsted Syd St.";705141;6218016
7961;"Græsted Syd St. (Holtvej)";705131;6218018
7962;"Bistrup Trafikplads";714828;6192132
7964;"Ålholm Plads (Ålholmvej)";719363;6175229
7965;"Ålholm Plads (Roskildevej)";719322;6175159
7966;"Gentofte St.";722220;6184279
7980;"Pøle Å (Tulstrupvej)";703401;6205579
7981;"Pøle Å (Tulstrupvej)";703373;6205474
7982;"Tulstrup Have (Præstevej)";701741;6205976
7983;"Tulstrup Have (Hillerødvej)";701773;6206085
7986;"Dronningmølle St., Villingerødvej (Villingerødvej)";710565;6222179
7991;"Borup Skole (Hovedgaden)";688000;6154299
7992;"Tingbjerggård (Ringstedvej)";690180;6149610
7993;"Tingbjerggård (Ringstedvej)";690150;6149592
7994;"Svaleøvej (Baunehøjvej)";693906;6174368
7995;"Stenholts Vang (Fredensborgvej)";706827;6205048
7996;"Stenholts Vang (Fredensborgvej)";706842;6205075
8000;"Gilleleje St.";705299;6224744
8001;"Havnevej (Stationsvej)";705397;6224955
8002;"Nordre Strandvej (Vesterbrogade)";705179;6225002
8003;"Enebærbakken (Vesterbrogade)";704892;6224904
8004;"Kornmodsvej (Vesterbrogade)";704575;6224728
8005;"Solvænget (Græstedvejen)";704379;6224496
8006;"Langdraget (Græstedvej)";704454;6224223
8007;"Ahornvænget (Parkvej)";705234;6223922
8008;"Gilbjergskolen (Parkvej)";705567;6224012
8009;"Nellerupgårds Allé (Parkvej)";705877;6224128
8010;"Parkvej (Bonderupvejen)";706197;6224351
8011;"Kattegatsvej (Bonderupvejen)";706531;6224031
8013;"Søborg, Kongsgaden (Toftevej)";706617;6220541
8014;"Dragstrup (Hillerødvej)";708119;6219666
8015;"Esbønderup Kirke (Østvej)";708365;6216886
8016;"Stubmarken (Østvej)";708723;6216668
8017;"Damhusvej (Østvej)";709342;6216441
8018;"Tingbakken (Østvej)";709621;6216356
8019;"Esrum Skole (Hovedgaden)";710335;6216701
8020;"Esrum, Bytoften (Hovedgaden)";710451;6216783
8022;"Nødebo Skovskole (Nødebovej)";708781;6209893
8023;"Ebbas Allé (Nødebovej)";708817;6209468
8024;"Søparken (Nødebovej)";708794;6209231
8025;"Krostien (Nødebovej)";708787;6208916
8026;"Kildeportvej (Nødebovej)";708731;6208576
8027;"Jægervænget (Nødebovej)";708675;6207888
8028;"Nødebo, Mosebredden (Stenholtsvej)";708811;6207561
8029;"Stenholtsvej Syd (Stenholtsvej)";709095;6207196
8030;"Nødebo Overdrev (Jespervej)";709345;6205863
8031;"Kulsviervej (Jespervej)";708895;6205276
8032;"Platanhaven (Jespervej)";708600;6205005
8033;"Birkehaven (Jespervej)";708404;6204827
8034;"Grønnevang Skole, Jespervej (Jespervej)";708229;6204549
8035;"Kastaniehaven (Jespervej)";708092;6204400
8037;"Skansevej (Skovledet)";708133;6203763
8039;"Grønnetofte (Københavnsvej)";707068;6203504
8040;"Bakkegade (Langesvej)";706870;6203490
8041;"Margrethevej (Langesvej)";706794;6203247
8042;"Hillerød St.";706840;6203080
8043;"Margrethevej (Langesvej)";706803;6203260
8044;"Bakkegade (Langesvej)";706860;6203435
8045;"Grønnetofte (Københavnsvej)";707034;6203536
8047;"Skansevej (Skovledet)";708089;6203865
8048;"Jespervej (Skovledet)";707935;6204183
8049;"Kastaniehaven (Jespervej)";708104;6204413
8050;"Grønnevang Skole, Jespervej (Jespervej)";708255;6204579
8051;"Birkehaven (Jespervej)";708434;6204860
8052;"Platanhaven (Jespervej)";708627;6205020
8053;"Kulsviervej (Jespervej)";708876;6205251
8054;"Nødebo Overdrev (Jespervej)";709344;6205861
8055;"Stenholtsvej Syd (Stenholtsvej)";709098;6207192
8056;"Nødebo, Mosebredden (Stenholtsvej)";708840;6207524
8057;"Jægervænget (Nødebovej)";708679;6207938
8058;"Kildeportvej (Nødebovej)";708704;6208400
8059;"Krostien (Nødebovej)";708768;6208673
8060;"Søparken (Nødebovej)";708801;6209135
8061;"Ebbas Allé (Nødebovej)";708818;6209482
8062;"Nødebo Skovskole (Nødebovej)";708785;6209879
8064;"Esrum, Bytoften (Hovedgaden)";710505;6216776
8065;"Esrum Skole (Hovedgaden)";710339;6216719
8066;"Tingbakken (Østvej)";709632;6216341
8067;"Damhusvej (Østvej)";709306;6216437
8068;"Stubmarken (Østvej)";708721;6216670
8069;"Esbønderup Kirke (Østvej)";708319;6216889
8070;"Søborg, Kongsgaden (Toftevej)";706619;6220498
8072;"Kattegatsvej (Bonderupvejen)";706521;6224040
8073;"Parkvej (Bonderupvejen)";706198;6224349
8074;"Fuglesangsvej (Frederikssundsvej)";691608;6198401
8075;"Nellerupgårds Allé (Parkvej)";705899;6224144
8076;"Gilbjergskolen (Parkvej)";705521;6223999
8077;"Ahornvænget (Parkvej)";705217;6223918
8078;"Langdraget (Græstedvej)";704458;6224208
8079;"Solvænget (Græstedvejen)";704370;6224541
8080;"Kornmodsvej (Vesterbrogade)";704546;6224716
8081;"Enebærbakken (Vesterbrogade)";704877;6224893
8084;"Gilleleje St.";705316;6224756
8085;"Strandager (Vesterbrogade)";704200;6224573
8086;"Vinkelvej (Vesterbrogade)";704102;6224399
8087;"Kysthusene (Tinkerup Strandvej)";702992;6224523
8088;"Poppelvænget (Tinkerup Strandvej)";702646;6224580
8089;"Tinkerup, Tinkerupvej (Tinkerup Strandvej)";702241;6224450
8090;"Morbærvej (Smidstrup Strandvej)";701814;6224169
8091;"Poppelvej (Smidstrup Strandvej)";701531;6223914
8092;"Stenvej (Smidstrup Strandvej)";701123;6223628
8093;"Svanevej (Smidstrup Strandvej)";700705;6223584
8094;"Mejsevej (Udsholt Strandvej)";700420;6223540
8095;"Gardysvej (Udsholt Strandvej)";699993;6223430
8096;"Peder Larsens Vej (Udsholt Strandvej)";699756;6223370
8097;"Thoredsvej (Udsholt Strandvej)";699313;6223275
8098;"Fyrrestien (Udsholt Strandvej)";698901;6222928
8099;"Udsholt Strandvej (Udsholtvej)";698542;6222616
8100;"Skovbovej (Udsholtvej)";698702;6222337
8101;"Boelsmosevej (Udsholtvej)";698825;6222124
8102;"Langageråsen (Udsholtvej)";698909;6221632
8103;"Udsholt Byvej (Udsholtvej)";699127;6221067
8104;"Bjørn Andersens Vej (Udsholtvej)";699863;6220694
8105;"Blistrup Midtpunkt (Kirkevej)";699831;6220302
8106;"Kirkevej i Blistrup (Kirkevej)";699479;6220241
8107;"Blistrup Kirke (Kirkevej)";699305;6220207
8108;"Gelands-åsen (Bakkebjergvej)";697493;6220721
8109;"Hesselbjerg, Bakkebjergvej (Bakkebjergvej)";697301;6220758
8110;"Unnerupvej (Hesselbjergvej)";698703;6219157
8111;"Møllevejen (Valbyvej)";699095;6218589
8113;"Valby, Aggebovej (Salekildevej)";699600;6217120
8114;"Nordstjerneskolen (Skolegade)";698932;6213661
8115;"Helsinge Privat Skole (Nygade)";699430;6213631
8116;"Vinkelvej (Nygade)";699475;6213353
8117;"Helsinge St.";699707;6213270
8118;"Vinkelvej (Nygade)";699463;6213385
8119;"Helsinge Privat Skole (Nygade)";699437;6213650
8120;"Nordstjerneskolen (Nordre Parkvej)";699026;6213617
8123;"Møllevejen (Valbyvej)";699091;6218643
8124;"Unnerupvej (Hesselbjergvej)";698703;6219157
8125;"Hesselbjerg, Bakkebjergvej (Bakkebjergvej)";697311;6220756
8126;"Gelands-åsen (Bakkebjergvej)";697539;6220701
8127;"Blistrup Kirke (Kirkevej)";699321;6220207
8128;"Kirkevej i Blistrup (Kirkevej)";699478;6220240
8129;"Blistrup Midtpunkt (Kirkevej)";699821;6220299
8130;"Bjørn Andersens Vej (Udsholtvej)";699872;6220678
8131;"Udsholt Byvej (Udsholtvej)";699117;6221071
8132;"Langageråsen (Udsholtvej)";698912;6221640
8133;"Boelsmosevej (Udsholtvej)";698835;6222107
8134;"Skovbovej (Udsholtvej)";698708;6222326
8135;"Udsholtvej (Udsholt Strandvej)";698576;6222666
8136;"Fyrrestien (Udsholt Strandvej)";698859;6222892
8137;"Thoredsvej (Udsholt Strandvej)";699271;6223260
8138;"Peder Larsens Vej (Udsholt Strandvej)";699808;6223381
8139;"Gardysvej (Udsholt Strandvej)";700079;6223451
8140;"Mejsevej (Udsholt Strandvej)";700479;6223553
8141;"Svanevej (Smidstrup Strandvej)";700745;6223588
8142;"Helsingevej (Smidstrup Strandvej)";701257;6223672
8143;"Poppelvej (Smidstrup Strandvej)";701543;6223925
8144;"Morbærvej (Smidstrup Strandvej)";701821;6224175
8145;"Tinkerup, Tinkerupvej (Tinkerup Strandvej)";702221;6224439
8146;"Poppelvænget (Tinkerup Strandvej)";702611;6224573
8147;"Kysthusene (Tinkerup Strandvej)";703087;6224483
8149;"Strandager (Vesterbrogade)";704185;6224558
8150;"Hillerød St.";706841;6203045
8152;"Almevej (Holmegårdsvej)";706789;6203870
8153;"Slotsvænget (Holmegårdsvej)";706742;6204342
8154;"Slotspavillonen (Holmegårdsvej)";706711;6204719
8155;"Gl. Helsingevej (Fredensborgvej)";706921;6205216
8158;"Kagerup (Gribskovvej)";703691;6210491
8159;"Eriksvej (Ny Mårumvej)";703495;6211559
8160;"Duemose St. (Ny Mårumvej)";703371;6211998
8161;"Nellerødvej (Ny Mårumvej)";703395;6212714
8162;"Bredland (Ny Mårumvej)";703681;6212991
8163;"Mårum Gade (Ny Mårumvej)";704386;6213873
8164;"Mårum Tinghuse (Præstevejen)";704949;6214405
8165;"Præstevænget (Præstevejen)";704723;6217715
8166;"Holtvej (Esbønderupvej)";705060;6217816
8167;"Græsted Syd St. (Holtvej)";705149;6218015
8168;"Holtvej (Esbønderupvej)";705044;6217826
8169;"Ramsager (Hovedgaden)";704723;6218062
8170;"Nyvej (Hovedgaden)";704572;6218160
8176;"Hesselbjerg, Lundevej (Hesselbjergvej)";697261;6221145
8177;"Hasselvej (Hesselbjergvej)";697058;6221426
8178;"Store Orebjergvej (Hesselbjergvej)";696807;6221577
8179;"Rågeleje Klit (Rågeleje Strandvej)";696520;6221531
8180;"Oasevej (Rågelejevej)";696262;6221010
8181;"Hostrupsvej (Rågelejevej)";695887;6220629
8182;"Heatherhill (Rågelejevej)";695650;6220309
8183;"Rågevej (Rågelejevej)";695615;6219763
8184;"Rahbechs Allé (Rågelejevej)";695539;6219343
8185;"Campingpladsen (Rågelejevej)";695464;6218719
8186;"Møngevej (Stationsvej)";695450;6217884
8187;"Gl. Skolevej (Stationsvej)";695352;6217728
8188;"Vejby St.";695242;6217501
8189;"Gl. Skolevej (Stationsvej)";695356;6217737
8190;"Møngevej (Stationsvej)";695442;6217873
8191;"Campingpladsen (Rågelejevej)";695468;6218758
8192;"Rahbechs Allé (Rågelejevej)";695545;6219360
8193;"Rågevej (Rågelejevej)";695602;6219792
8194;"Heatherhill (Rågelejevej)";695648;6220307
8195;"Hostrupsvej (Rågelejevej)";695909;6220663
8196;"Oasevej (Rågelejevej)";696303;6221047
8197;"Rågeleje Klit (Rågeleje Strandvej)";696515;6221519
8198;"Store Orebjergvej (Hesselbjergvej)";696802;6221579
8199;"Hasselvej (Hesselbjergvej)";697038;6221442
8200;"Hesselbjerg, Lundevej (Hesselbjergvej)";697260;6221180
8206;"Nyvej (Hovedgaden)";704583;6218149
8207;"Ramsager (Hovedgaden)";704767;6218040
8208;"Præstevænget (Præstevejen)";704758;6217642
8209;"Mårum Tinghuse (Præstevejen)";704950;6214408
8210;"Mårum Gade (Ny Mårumvej)";704385;6213993
8211;"Bredland (Ny Mårumvej)";703765;6213087
